Date,Open,High,Low,Close,Volume
"mar 13, 2019","131,86","133,08","131,67","132,35",3.173.179
"mar 14, 2019","132,30","132,71","131,87","132,57",2.738.790
"mar 15, 2019","133,12","134,04","132,99","133,18",7.153.687
"mar 18, 2019","133,56","134,07","132,50","133,92",3.268.510
"mar 19, 2019","134,64","135,35","133,72","134,19",3.482.336
"mar 20, 2019","134,23","134,39","132,75","133,34",3.649.455
"mar 21, 2019","132,86","135,75","132,65","135,10",3.605.420
"mar 22, 2019","134,65","135,10","132,67","133,20",3.877.616
"mar 25, 2019","132,83","133,64","132,15","132,94",2.839.766
"mar 26, 2019","133,66","134,70","133,17","133,93",2.553.708
"mar 27, 2019","134,11","134,19","132,19","133,00",3.098.233
"mar 28, 2019","133,64","134,14","132,86","133,65",2.663.884
"mar 29, 2019","134,20","134,89","133,87","134,77",3.101.454
"apr 1, 2019","135,17","136,98","135,17","136,88",3.984.250
"apr 2, 2019","136,92","137,50","136,21","136,59",2.404.920
"apr 3, 2019","137,21","137,75","136,60","137,19",2.681.645
"apr 4, 2019","137,18","137,68","136,15","136,38",2.771.462
"apr 5, 2019","136,87","137,07","136,07","136,86",2.731.985
"apr 8, 2019","136,61","136,99","136,46","136,96",2.118.228
"apr 9, 2019","136,26","136,54","135,48","135,74",3.038.460
"apr 10, 2019","135,82","137,06","135,61","136,61",2.678.310
"apr 11, 2019","137,35","137,65","136,62","137,33",2.941.985
"apr 12, 2019","137,79","137,96","137,26","137,88",2.898.899
"apr 15, 2019","137,93","137,98","136,85","137,45",3.603.158
"apr 16, 2019","137,93","138,87","137,56","138,63",6.301.671
"apr 17, 2019","131,21","135,61","130,15","132,87",12.525.693
"apr 18, 2019","132,77","134,19","132,48","134,04",4.960.015
"apr 22, 2019","133,17","134,26","132,27","132,66",4.494.333
"apr 23, 2019","132,91","134,60","132,71","134,14",4.462.240
"apr 24, 2019","134,30","134,97","133,51","133,68",2.774.867
"apr 25, 2019","133,44","133,48","131,54","132,41",2.910.113
"apr 26, 2019","133,09","133,62","132,59","133,19",2.319.834
"apr 29, 2019","132,91","133,37","132,59","132,82",2.958.333
"apr 30, 2019","132,87","134,14","132,46","133,98",4.638.828
"mag 1, 2019","134,25","135,45","133,89","134,26",3.053.683
"mag 2, 2019","134,20","134,95","133,16","133,33",3.541.352
"mag 3, 2019","133,44","134,68","133,37","133,96",2.580.034
"mag 6, 2019","132,10","134,38","131,72","134,09",2.793.655
"mag 7, 2019","132,91","133,25","130,08","131,47",4.726.771
"mag 8, 2019","131,59","132,48","130,98","131,81",3.818.909
"mag 9, 2019","128,84","129,51","127,07","129,27",4.192.942
"mag 10, 2019","128,83","129,66","126,48","129,25",3.977.686
"mag 13, 2019","127,30","127,58","125,09","125,53",4.958.021
"mag 14, 2019","125,91","128,30","125,78","127,33",3.280.374
"mag 15, 2019","126,65","128,56","126,44","128,37",2.551.009
"mag 16, 2019","128,70","130,01","128,60","129,79",3.017.472
"mag 17, 2019","128,64","129,34","127,93","128,30",2.619.135
"mag 20, 2019","127,54","129,36","126,97","129,06",3.264.649
"mag 21, 2019","130,02","130,91","129,70","130,33",2.503.504
"mag 22, 2019","129,90","130,62","129,63","130,24",1.849.821
"mag 23, 2019","129,07","129,07","124,59","126,45",5.343.437
"mag 24, 2019","127,54","128,23","125,69","126,35",2.596.121
"mag 28, 2019","126,21","126,69","124,43","124,61",4.909.121
"mag 29, 2019","124,17","124,44","122,57","123,88",3.678.978
"mag 30, 2019","123,92","124,14","123,15","123,76",2.741.880
"mag 31, 2019","122,68","122,68","121,16","121,30",3.539.343
"giu 3, 2019","121,40","122,80","121,36","122,52",4.267.080
"giu 4, 2019","123,75","126,79","123,30","126,74",3.913.535
"giu 5, 2019","127,40","127,62","124,62","125,59",3.161.584
"giu 6, 2019","126,26","126,70","125,03","126,29",2.298.248
"giu 7, 2019","126,53","128,68","126,28","127,33",2.553.398
"giu 10, 2019","128,35","129,28","127,91","128,70",2.911.327
"giu 11, 2019","129,25","130,34","128,99","129,85",3.407.345
"giu 12, 2019","129,48","129,84","128,38","128,82",2.254.741
"giu 13, 2019","129,07","130,16","129,03","129,67",2.955.419
"giu 14, 2019","129,37","129,79","128,40","129,09",2.193.367
"giu 17, 2019","129,32","129,93","128,66","128,90",2.194.129
"giu 18, 2019","129,14","131,04","129,14","130,27",2.914.698
"giu 19, 2019","130,31","132,16","130,13","130,93",2.382.520
"giu 20, 2019","132,70","133,28","132,00","132,62",3.071.017
"giu 21, 2019","132,23","133,28","132,19","132,96",5.288.759
"giu 24, 2019","132,96","133,87","132,82","133,10",2.186.137
"giu 25, 2019","133,21","133,29","131,94","132,16",2.801.251
"giu 26, 2019","132,64","133,42","132,20","132,31",2.284.567
"giu 27, 2019","132,50","133,05","131,76","132,31",2.149.824
"giu 28, 2019","132,36","132,90","131,66","131,72",6.154.039
"lug 1, 2019","133,34","135,15","133,04","133,61",3.387.184
"lug 2, 2019","133,48","134,13","133,22","133,93",2.410.092
"lug 3, 2019","134,41","135,46","134,13","135,19",1.930.361
"lug 5, 2019","134,55","135,15","133,64","135,04",2.135.085
"lug 8, 2019","134,73","134,95","133,98","134,27",2.395.487
"lug 9, 2019","134,31","134,67","132,89","133,08",3.365.227
"lug 10, 2019","133,72","135,55","133,52","134,17",2.513.931
"lug 11, 2019","134,48","135,23","134,01","134,91",2.133.327
"lug 12, 2019","135,56","136,51","135,31","136,34",2.786.276
"lug 15, 2019","136,48","137,08","135,75","136,89",2.368.309
"lug 16, 2019","136,75","137,58","136,61","137,09",3.474.688
"lug 17, 2019","137,17","137,35","135,59","136,66",6.064.265
"lug 18, 2019","136,11","143,57","135,82","142,92",12.695.387
"lug 19, 2019","143,24","144,78","142,84","142,97",7.290.678
"lug 22, 2019","143,43","145,13","142,99","143,03",4.093.239
"lug 23, 2019","143,82","143,96","141,73","143,64",3.742.204
"lug 24, 2019","143,39","144,66","142,51","143,30",2.952.435
"lug 25, 2019","143,10","143,87","141,95","143,65",3.102.113
"lug 26, 2019","144,23","144,62","143,37","144,57",2.904.494
"lug 29, 2019","144,33","144,69","143,58","144,12",2.075.528
"lug 30, 2019","143,27","143,66","142,53","143,05",2.632.726
"lug 31, 2019","142,99","143,45","139,83","141,59",3.722.907
"ago 1, 2019","142,22","145,97","141,84","143,58",6.344.006
"ago 2, 2019","142,35","146,09","139,06","140,65",8.101.720
"ago 5, 2019","138,48","138,59","132,91","134,45",7.114.871
"ago 6, 2019","135,66","136,08","133,06","134,42",5.070.650
"ago 7, 2019","132,52","133,32","130,30","132,87",5.931.883
"ago 8, 2019","132,24","134,12","131,58","133,82",5.261.444
"ago 9, 2019","133,03","133,06","129,28","130,03",5.244.594
"ago 12, 2019","129,58","129,78","127,21","127,68",4.083.850
"ago 13, 2019","127,80","130,45","126,85","129,70",4.551.170
"ago 14, 2019","127,91","128,14","125,11","125,37",5.114.159
"ago 15, 2019","125,34","126,44","124,41","126,01",3.738.945
"ago 16, 2019","127,08","128,56","126,99","127,76",3.011.993
"ago 19, 2019","128,83","130,22","128,83","128,99",3.165.436
"ago 20, 2019","129,18","129,21","126,86","127,04",3.018.934
"ago 21, 2019","128,91","129,84","127,80","128,23",2.806.774
"ago 22, 2019","128,65","129,60","127,81","128,30",2.695.009
"ago 23, 2019","127,64","128,24","123,05","123,76",4.818.759
"ago 26, 2019","125,17","125,41","123,37","124,16",2.836.837
"ago 27, 2019","125,32","125,79","124,47","125,29",4.728.392
"ago 28, 2019","124,59","126,93","124,21","126,81",2.720.362
"ago 29, 2019","128,16","129,61","128,03","128,83",2.972.842
"ago 30, 2019","129,50","129,97","128,34","129,45",2.960.594
"set 3, 2019","128,80","128,85","127,35","128,09",2.828.242
"set 4, 2019","129,63","130,31","129,09","130,21",2.262.081
"set 5, 2019","132,10","135,34","131,86","134,65",5.012.914
"set 6, 2019","135,17","135,18","134,16","134,27",2.577.200
"set 9, 2019","134,29","136,61","134,16","136,21",4.226.944
"set 10, 2019","136,59","138,94","136,55","138,55",4.979.741
"set 11, 2019","138,36","138,61","136,31","137,16",3.869.731
"set 12, 2019","137,57","137,58","135,52","137,18",2.505.432
"set 13, 2019","137,85","138,16","136,84","137,23",2.206.612
"set 16, 2019","136,17","137,20","135,89","136,09",1.928.500
"set 17, 2019","136,09","136,09","134,35","135,82",2.940.494
"set 18, 2019","135,68","135,92","134,21","135,84",1.995.159
"set 19, 2019","136,07","138,53","136,06","136,56",3.182.092
"set 20, 2019","136,83","137,38","135,46","135,52",5.217.881
"set 23, 2019","134,86","135,84","134,26","135,70",1.850.061
"set 24, 2019","136,11","136,48","134,74","135,33",3.311.171
"set 25, 2019","135,38","137,19","134,54","136,74",2.546.205
"set 26, 2019","136,75","137,43","135,07","137,11",2.314.542
"set 27, 2019","137,94","138,58","136,00","136,82",2.357.082
"set 30, 2019","137,29","140,00","137,29","138,90",4.004.429
"ott 1, 2019","139,06","140,74","137,10","137,22",2.973.714
"ott 2, 2019","135,81","135,89","134,27","135,34",3.347.276
"ott 3, 2019","135,27","135,70","132,94","135,65",3.161.718
"ott 4, 2019","135,69","136,65","134,71","136,58",2.449.483
"ott 7, 2019","135,88","136,30","134,89","134,95",2.488.799
"ott 8, 2019","133,95","134,18","132,05","132,18",3.344.083
"ott 9, 2019","133,50","134,04","132,57","133,41",2.633.472
"ott 10, 2019","133,50","135,42","133,30","134,80",2.646.693
"ott 11, 2019","136,37","138,02","136,22","136,36",3.018.669
"ott 14, 2019","135,93","136,04","134,98","135,67",2.325.609
"ott 15, 2019","136,15","137,28","135,45","136,59",3.046.999
"ott 16, 2019","136,10","136,54","135,05","135,74",5.915.705
"ott 17, 2019","128,95","129,90","126,95","128,24",15.830.810
"ott 18, 2019","128,20","128,46","126,32","128,08",7.178.379
"ott 21, 2019","126,66","127,13","125,03","126,64",6.372.983
"ott 22, 2019","126,61","128,04","125,71","127,95",4.195.803
"ott 23, 2019","127,53","128,53","126,75","128,35",3.627.345
"ott 24, 2019","128,78","129,01","127,32","128,06",2.619.309
"ott 25, 2019","128,11","129,84","128,09","129,37",2.579.055
"ott 28, 2019","129,90","130,50","129,37","129,87",3.226.132
"ott 29, 2019","129,35","129,49","127,46","127,82",4.160.718
"ott 30, 2019","127,83","129,21","127,23","129,19",2.252.989
"ott 31, 2019","129,05","129,19","127,26","127,73",3.412.119
"nov 1, 2019","128,47","129,48","128,08","129,45",3.089.789
"nov 4, 2019","130,13","131,56","130,12","131,50",3.335.389
"nov 5, 2019","131,62","132,54","131,46","131,71",3.014.961
"nov 6, 2019","131,81","132,56","131,38","132,56",4.477.291
"nov 7, 2019","131,69","132,90","131,41","131,52",4.073.908
"nov 8, 2019","131,41","131,44","130,06","131,44",2.278.602
"nov 11, 2019","131,05","131,05","128,95","129,40",2.568.755
"nov 12, 2019","129,78","130,53","128,97","129,51",3.046.536
"nov 13, 2019","129,32","129,50","127,84","128,45",3.060.924
"nov 14, 2019","128,12","128,31","127,35","127,99",4.231.471
"nov 15, 2019","128,36","129,06","128,02","128,37",3.262.656
"nov 18, 2019","128,28","128,45","127,26","128,29",3.210.872
"nov 19, 2019","128,83","129,31","128,43","128,49",2.995.071
"nov 20, 2019","128,05","128,43","126,80","127,23",4.140.148
"nov 21, 2019","127,42","128,15","127,02","127,84",3.345.343
"nov 22, 2019","128,17","128,61","127,60","128,32",3.297.797
"nov 25, 2019","128,44","129,90","128,33","129,87",2.590.170
"nov 26, 2019","130,05","130,05","128,73","129,03",3.793.337
"nov 27, 2019","129,28","129,63","127,63","127,77",3.282.827
"nov 29, 2019","127,61","128,49","127,07","128,42",1.825.255
"dic 2, 2019","128,42","128,47","126,54","126,95",3.067.831
"dic 3, 2019","126,08","126,50","124,83","126,20",3.711.071
"dic 4, 2019","126,90","127,69","126,04","126,07",3.530.773
"dic 5, 2019","127,03","127,27","125,72","126,00",3.598.578
"dic 6, 2019","126,80","127,89","126,75","127,25",3.437.994
"dic 9, 2019","127,37","128,56","127,29","127,92",2.978.801
"dic 10, 2019","127,92","128,79","127,57","127,91",3.480.385
"dic 11, 2019","128,10","128,48","127,68","127,76",3.953.311
"dic 12, 2019","127,71","129,58","127,67","129,25",4.824.186
"dic 13, 2019","128,71","129,42","128,00","128,19",2.534.970
"dic 16, 2019","128,89","129,38","127,85","128,12",3.049.325
"dic 17, 2019","128,26","128,65","127,48","128,20",2.907.547
"dic 18, 2019","128,52","128,95","128,14","128,38",3.102.353
"dic 19, 2019","128,43","128,68","128,17","128,53",3.866.717
"dic 20, 2019","129,65","130,30","128,90","129,51",7.112.072
"dic 23, 2019","129,69","130,05","128,95","129,47",2.803.168
"dic 24, 2019","129,53","129,54","128,57","128,93",1.202.087
"dic 26, 2019","128,93","129,24","128,61","128,86",2.130.706
"dic 27, 2019","128,95","129,66","128,82","129,21",2.752.706
"dic 30, 2019","129,14","129,23","126,56","126,86",4.118.937
"dic 31, 2019","126,59","128,11","126,46","128,03",3.778.012
"gen 2, 2020","128,95","129,83","128,73","129,35",3.148.833
"gen 3, 2020","127,58","128,81","127,57","128,32",2.373.676
"gen 6, 2020","127,44","128,22","127,23","128,09",2.426.305
"gen 7, 2020","127,70","128,91","127,42","128,17",3.275.968
"gen 8, 2020","128,48","129,77","127,92","129,24",4.346.140
"gen 9, 2020","129,65","130,66","129,24","130,61",3.732.830
"gen 10, 2020","130,86","131,69","130,20","130,56",3.255.641
"gen 13, 2020","129,41","130,51","129,01","130,48",3.531.572
"gen 14, 2020","130,17","130,99","129,47","129,73",3.683.458
"gen 15, 2020","129,90","131,87","129,63","130,49",4.045.952
"gen 16, 2020","131,16","131,99","130,87","131,79",4.320.911
"gen 17, 2020","130,42","132,13","130,06","132,11",5.623.336
"gen 21, 2020","131,63","133,10","131,43","132,93",7.244.079
"gen 22, 2020","136,89","139,25","136,16","137,44",16.470.431
"gen 23, 2020","137,73","137,93","135,78","136,46",5.657.790
"gen 24, 2020","136,96","137,47","134,16","134,26",5.580.189
"gen 27, 2020","132,29","133,79","131,91","132,40",4.166.562
"gen 28, 2020","133,25","134,17","132,53","133,29",3.451.557
"gen 29, 2020","132,93","133,32","131,43","131,52",3.054.714
"gen 30, 2020","130,63","130,83","128,92","130,64",5.057.906
"gen 31, 2020","136,49","137,59","134,48","137,29",18.994.560
"feb 3, 2020","137,78","140,68","137,45","139,71",8.887.502
"feb 4, 2020","141,15","142,68","140,29","142,42",5.620.966
"feb 5, 2020","143,48","150,38","143,42","149,32",14.386.823
"feb 6, 2020","149,79","151,63","148,45","149,73",8.400.545
"feb 7, 2020","147,62","148,57","146,06","146,53",6.423.429
"feb 10, 2020","146,11","147,52","144,78","147,51",5.239.807
"feb 11, 2020","148,17","148,26","145,88","146,60",3.835.112
"feb 12, 2020","146,86","148,62","146,64","148,35",4.438.007
"feb 13, 2020","147,45","147,89","146,53","147,39",3.820.697
"feb 14, 2020","147,50","147,63","143,05","143,94",6.099.244
"feb 18, 2020","143,07","144,59","142,93","144,33",3.343.514
"feb 19, 2020","144,75","145,08","143,57","144,10",2.733.277
"feb 20, 2020","144,05","144,82","142,81","144,44",2.880.709
"feb 21, 2020","144,27","144,27","142,17","143,12",3.537.258
"feb 24, 2020","138,99","141,41","138,86","139,86",5.452.408
"feb 25, 2020","139,94","140,48","134,93","135,36",6.211.547
"feb 26, 2020","136,49","137,60","133,34","133,48",5.409.537
"feb 27, 2020","131,09","132,47","127,05","127,14",8.421.125
"feb 28, 2020","124,15","125,21","120,69","124,31",13.012.228
"mar 2, 2020","124,89","128,41","122,21","128,28",8.531.415
"mar 3, 2020","128,45","129,99","122,07","123,12",7.896.068
"mar 4, 2020","125,68","128,26","123,22","128,20",4.996.370
"mar 5, 2020","124,65","126,36","122,69","123,74",5.446.227
"mar 6, 2020","121,02","122,58","118,94","122,00",8.193.257
"mar 9, 2020","114,77","116,92","112,02","112,53",10.757.487
"mar 10, 2020","117,28","119,28","110,57","119,18",11.410.688
"mar 11, 2020","115,58","117,08","111,17","112,68",8.451.038
"mar 12, 2020","104,73","104,88","97,69","98,20",12.512.655
"mar 13, 2020","103,81","104,27","96,29","103,11",12.502.113
"mar 16, 2020","93,61","102,59","90,74","94,64",10.567.960
"mar 17, 2020","96,10","102,58","92,75","101,87",9.258.338
"mar 18, 2020","94,95","102,14","94,94","98,91",8.772.460
"mar 19, 2020","97,74","99,04","93,83","95,84",8.396.521
"mar 20, 2020","96,40","96,46","90,46","91,11",10.546.455
"mar 23, 2020","90,36","93,36","86,50","90,52",9.729.393
"mar 24, 2020","95,51","101,29","94,81","100,75",7.973.944
"mar 25, 2020","100,75","107,43","98,22","101,10",8.654.047
"mar 26, 2020","102,12","108,08","100,84","107,83",7.158.052
"mar 27, 2020","103,71","106,50","102,82","103,19",6.423.038
"mar 30, 2020","103,24","108,37","102,98","107,87",5.564.541
"mar 31, 2020","106,98","108,71","105,23","105,96",6.346.676
"apr 1, 2020","101,59","104,99","99,83","100,43",6.112.947
"apr 2, 2020","100,65","105,37","100,43","105,07",6.328.674
"apr 3, 2020","104,04","105,13","100,22","101,57",4.538.750
"apr 6, 2020","105,40","110,45","105,19","109,67",7.034.193
"apr 7, 2020","113,47","114,21","109,72","109,79",5.595.329
"apr 8, 2020","111,10","114,58","109,91","113,94",5.158.641
"apr 9, 2020","115,08","117,41","114,78","116,05",5.576.815
"apr 13, 2020","116,18","116,34","112,75","115,72",5.119.713
"apr 14, 2020","117,92","119,57","117,12","118,35",5.088.660
"apr 15, 2020","113,78","114,80","111,52","113,37",5.637.341
"apr 16, 2020","113,67","114,38","109,29","110,54",6.457.556
"apr 17, 2020","113,95","114,99","112,63","114,73",4.965.992
"apr 20, 2020","113,81","117,35","112,84","115,01",8.181.736
"apr 21, 2020","108,89","111,89","107,04","111,52",14.349.032
"apr 22, 2020","114,50","114,93","112,28","113,96",7.087.869
"apr 23, 2020","114,21","117,51","113,78","115,91",6.881.615
"apr 24, 2020","116,92","119,40","115,35","119,13",4.987.346
"apr 27, 2020","119,93","121,30","119,84","120,27",4.923.806
"apr 28, 2020","122,29","122,45","119,76","120,61",4.778.144
"apr 29, 2020","123,10","123,51","121,81","122,92",5.257.579
"apr 30, 2020","120,85","121,56","119,61","119,93",6.635.783
"mag 1, 2020","117,67","117,93","115,95","116,41",4.925.535
"mag 4, 2020","115,40","116,50","114,04","116,22",4.017.877
"mag 5, 2020","117,86","118,75","116,98","117,08",3.899.416
"mag 6, 2020","117,71","118,49","116,92","117,65",3.864.589
"mag 7, 2020","117,47","117,73","115,43","115,79",4.414.328
"mag 8, 2020","117,17","117,70","115,63","117,48",5.003.939
"mag 11, 2020","116,35","117,91","115,26","117,09",3.535.276
"mag 12, 2020","117,49","118,75","114,87","114,87",4.784.457
"mag 13, 2020","114,57","114,61","109,70","110,54",5.882.813
"mag 14, 2020","109,43","111,84","106,80","111,71",5.259.373
"mag 15, 2020","110,73","112,13","110,08","111,74",4.786.330
"mag 18, 2020","114,51","116,87","114,38","116,11",4.207.593
"mag 19, 2020","115,76","116,69","114,75","114,90",3.241.117
"mag 20, 2020","115,51","116,98","115,19","115,94",3.840.858
"mag 21, 2020","115,57","116,26","113,64","113,78",4.000.863
"mag 22, 2020","114,02","114,11","112,32","113,08",4.180.771
"mag 26, 2020","115,86","117,12","115,58","116,30",5.469.282
"mag 27, 2020","118,38","120,19","117,93","119,91",5.727.496
"mag 28, 2020","121,18","121,28","118,65","118,95",3.916.377
"mag 29, 2020","118,13","119,52","116,76","119,30",7.930.467
"giu 1, 2020","119,05","120,11","118,47","119,29",2.883.294
"giu 2, 2020","120,04","120,35","119,07","120,35",2.978.056
"giu 3, 2020","121,45","123,78","121,31","123,26",3.917.746
"giu 4, 2020","122,05","123,17","121,32","123,11",3.864.785
"giu 5, 2020","127,88","128,21","125,84","126,14",5.892.960
"giu 8, 2020","126,34","129,79","126,34","129,66",5.370.469
"giu 9, 2020","127,53","127,61","125,15","125,96",5.393.644
"giu 10, 2020","126,22","126,30","123,98","124,05",4.734.835
"giu 11, 2020","120,38","120,45","112,55","112,72",11.763.629
"giu 12, 2020","115,81","117,60","113,93","116,44",6.220.327
"giu 15, 2020","113,85","116,88","112,99","116,20",5.151.240
"giu 16, 2020","119,40","121,78","117,64","119,54",5.609.087
"giu 17, 2020","120,19","120,59","117,87","118,58",3.156.836
"giu 18, 2020","117,49","118,82","116,85","118,59",2.865.362
"giu 19, 2020","120,51","121,13","116,77","116,98",8.092.354
"giu 22, 2020","116,64","117,01","115,13","115,64",4.773.499
"giu 23, 2020","116,54","117,39","113,88","114,06",6.632.605
"giu 24, 2020","113,02","113,02","110,68","111,20",6.750.990
"giu 25, 2020","111,52","113,87","110,89","113,69",6.130.626
"giu 26, 2020","112,96","113,65","111,05","111,94",10.750.107
"giu 29, 2020","112,69","114,41","112,11","114,38",4.159.488
"giu 30, 2020","113,85","115,77","113,66","115,36",3.919.469
"lug 1, 2020","114,88","115,79","113,06","113,23",4.655.765
"lug 2, 2020","114,32","115,98","113,91","114,33",3.746.958
"lug 6, 2020","115,81","116,39","114,10","114,80",4.045.439
"lug 7, 2020","113,66","114,15","112,07","112,31",4.278.307
"lug 8, 2020","112,77","113,32","111,26","112,43",5.192.806
"lug 9, 2020","112,71","112,71","110,03","110,52",4.762.991
"lug 10, 2020","110,32","113,25","110,12","113,04",4.285.705
"lug 13, 2020","114,41","115,57","113,34","113,86",4.650.651
"lug 14, 2020","113,30","115,47","112,63","115,19",4.534.397
"lug 15, 2020","116,91","118,40","116,67","117,49",4.473.400
"lug 16, 2020","117,18","118,90","116,68","118,45",4.330.917
"lug 17, 2020","118,81","120,00","117,68","119,50",3.988.460
"lug 20, 2020","120,42","121,37","119,53","120,70",9.927.668
"lug 21, 2020","125,28","126,24","120,16","120,41",15.364.948
"lug 22, 2020","120,26","123,67","120,16","122,90",8.195.366
"lug 23, 2020","123,31","123,57","121,45","121,62",4.220.136
"lug 24, 2020","120,81","121,92","119,87","120,15",3.531.076
"lug 27, 2020","119,26","120,66","119,12","120,55",3.733.547
"lug 28, 2020","120,18","120,68","118,58","118,89",4.178.176
"lug 29, 2020","118,98","120,34","118,51","119,70",2.833.141
"lug 30, 2020","118,16","118,35","116,19","117,39",3.988.062
"lug 31, 2020","117,21","117,48","115,66","117,43",5.277.652
"ago 3, 2020","117,96","118,83","116,67","118,74",3.526.574
